30878,3.749542961608775
2647871,3.749542961608775
1283744,3.749542961608775
2488120,3.749542961608775
317050,3.749542961608775
1904905,3.749542961608775
1989766,3.749542961608775
14756,3.749542961608775
1027056,3.749542961608775
1149588,3.749542961608775
1394012,3.749542961608775
1406595,3.749542961608775
2529547,3.749542961608775
1682104,3.749542961608775
2625019,3.749542961608775
2603381,3.749542961608775
1774623,3.749542961608775
470861,3.749542961608775
712610,3.749542961608775
1772839,3.749542961608775
1059319,3.749542961608775
2380848,3.749542961608775
548064,3.749542961608775
1952305,3.180722891566265
1531863,3.180722891566265
2326571,3.2842105263157895
977808,3.2842105263157895
1010534,3.2842105263157895
1861759,3.2842105263157895
79755,3.2842105263157895
98259,3.2842105263157895
1960212,3.2842105263157895
97460,3.2842105263157895
97460,5.534210526315789
2623506,3.2842105263157895
2409123,3.2842105263157895
1959111,3.2842105263157895
809597,3.2842105263157895
2251189,3.2842105263157895
537705,3.2842105263157895
929584,3.2842105263157895
506737,3.2842105263157895
708895,3.2842105263157895
1900790,3.2842105263157895
2553920,3.2842105263157895
1196779,3.2842105263157895
2411446,3.2842105263157895
1002296,3.2842105263157895
1580442,3.2842105263157895
100291,3.2842105263157895
433455,3.2842105263157895
2368043,3.2842105263157895
906984,3.2842105263157895
200206,2.902325581395349
523108,2.902325581395349
262828,3.8037974683544302
2609496,3.8037974683544302
1474804,3.8037974683544302
831991,3.8037974683544302
267142,3.8037974683544302
2305771,3.8037974683544302
220050,3.8037974683544302
1959883,3.8037974683544302
27822,3.8037974683544302
2570808,3.8037974683544302
90355,3.8037974683544302
2417258,3.8037974683544302
264764,3.8037974683544302
143866,3.8037974683544302
766895,3.8037974683544302
714089,3.8037974683544302
2350428,3.8037974683544302
1450941,3.4405487804878048
1213181,3.4405487804878048
308502,3.4405487804878048
2581993,3.4405487804878048
1515111,2.467289719626168
1737087,4.208903257896046
1270334,4.208903257896046
1262711,4.208903257896046
1903515,4.208903257896046
2140798,4.208903257896046
2479158,4.208903257896046
2161335,4.208903257896046
2099522,4.208903257896046
1291600,4.208903257896046
2198877,4.208903257896046
2214717,4.208903257896046
1936582,4.208903257896046
84804,4.208903257896046
1257912,4.208903257896046
1263375,4.208903257896046
735147,4.208903257896046
1186407,4.208903257896046
350806,4.208903257896046
1141242,4.208903257896046
638738,4.208903257896046
590598,4.208903257896046
1704823,4.208903257896046
2238464,4.208903257896046
273497,4.208903257896046
2499539,4.208903257896046
2543444,4.208903257896046
119309,4.208903257896046
2540335,4.208903257896046
129495,4.208903257896046
956464,4.208903257896046
1648424,4.208903257896046
254775,3.2453531598513012
1892654,3.2453531598513012
469365,3.2453531598513012
793736,3.2453531598513012
926698,3.2453531598513012
1093333,2.8208333333333333
1982605,2.8208333333333333
1534853,2.8208333333333333
1632583,2.8208333333333333
1204847,2.5385906040268456
2160216,2.5385906040268456
248206,2.5385906040268456
835054,2.5385906040268456
1064667,2.5385906040268456
2419805,2.5385906040268456
2084848,2.5385906040268456
671106,2.5385906040268456
2087887,2.5385906040268456
1340891,2.5385906040268456
1917538,2.5385906040268456
2018945,2.5385906040268456
2520477,2.5385906040268456
1813636,3.566666666666667
2048630,3.566666666666667
930946,3.566666666666667
1492860,3.566666666666667
1687570,3.566666666666667
1122917,3.566666666666667
1885441,3.566666666666667
1927533,3.296551724137931
1789102,3.296551724137931
2263612,3.296551724137931
964421,3.296551724137931
701514,3.296551724137931
2120902,3.296551724137931
1050889,3.3172147001934236
67976,3.3172147001934236
1025642,3.3172147001934236
